bag_number,date,region,stratum,sector,subsector,site,abraded,edge_damage,technological_class,completeness,size_class,cortex,platform_type,blade_section,retouched_tool_type,retouch_mode,sheen,count,length,width,thickness,total,notes
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,3,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,2,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,3,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,2,1,1,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,3,1,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,2,2,2,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,2,2,1,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,3,1,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,1,3,2,2,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,3,3,1,3,3,1,,,,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,1,3,,8,A,,1,0,0,0,2760,"X.Vilaplana,"
369,,Serpis,XLVI,XLVI-8,XLVI-8-15/18,,1,2,3,2,2,3,0,,14,S,,1,0,0,0,2760,"X.Vilaplana,"
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,6,,2,,,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,2,,6,,1,,,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,6,,1,,,,,,,9,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,1,6,,1,,,,,,,4,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,2,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,3,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,2,1,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,1,1,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,3,3,2,1,1,0,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,1,3,2,1,1,3,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,1,3,2,1,1,2,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,1.3,1,2,1,,,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,de un nucleo de hojitas
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,4,2,2,1,0,1,,,,1,0,14.7,2.8,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,4,2,1,1,3,2,,,,1,0,13.4,2.8,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,2,,4,2,1,1,0,1,,,,1,0,12.9,3.6,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,4,2,1,1,0,1,,,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,5,2,1,1,3,1,,,,1,0,9.4,2.7,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,4,2,1,1,0,2,,,,1,0,12,2,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,3,2,1,1,2,,14,S,,1,0,0,0,2760,
370,,Serpis,XLVI,XLVI-8,XLVI-8-16,,1,2,4,2,1,1,0,1,,,,1,0,0,0,2760,
379,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,2,1,3,2,,,,1,24.4,15.7,3.2,2760,
379,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,3,2,,,2,1,13.5,13.3,3.2,2760,
379,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,6,,2,,,,,,,2,0,0,0,2760,
379,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,6,,1,,,,,,,1,0,0,0,2760,
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,6,,3,,,,,,,1,0,0,0,2760,"x. Vilaplana, almoroig (dacsa) n� de registro 2570 a 2573/89 museu d�alcoi"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,6,,2,,,,,,,5,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,6,,2,,,,,,,10,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,6,,1,,,,,,,31,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,1,6,,1,,,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,1.3,1,2,2,,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi. dorso natural"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,1,1,1,3,2,1,,,1,19.8,12.5,4.6,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,2,2,,14,S,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,1,1,0,,14,S,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,2,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi. cresta"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,0,3,,,,1,17.5,18.7,4,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,0,3,,,,1,18.3,0,44.6,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,4,2,1,1,0,1,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,4,2,1,1,0,1,,,,1,14.4,13.5,3.8,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,4,2,1,1,0,1,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,3,1,,,,1,16.2,12.2,2.5,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,0,1,,,,1,12.9,12.4,4.5,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,5,2,1,1,2,1,,,,1,14.4,0,5.3,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,5,2,1,1,0,1,1?,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi. apice?"
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,4,2,1,1,2,2,15,S,,1,17.1,13.2,4.3,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,5,2,2,1,0,1,15,S,,1,21.3,11,4,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,3,1,2,3,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,3,3,2,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,2,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,2,2,1,0,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
382,,Serpis,XLVI,XLVI-8,XLVI-8-17,,1,2,3,1,2,1,2,,,,,1,0,0,0,2760,"X. Vilaplana, almoroig (dacsa). n� de registro 2570 a 2573/89 museu d�alcoi."
