N_BOLSA,FECHA,REGION,AREA,SECTOR,SSECTOR,YACIMIENTO,RODADO,MECANICO,CLAS_TECN,FRACTURA,TAMANO,CORTEX,TALON,SEC_HOJ,TIPO,"TYPE_NUM,N,6,0",RET_MODO,LUSTRE,COUNT,LONGITUD,ANCHURA,GROSOR,PSDA,SUMA,MICRO
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,6,,1,3,,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,6,,1,2,,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,6,,2,1,,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,6,,1,1,,,,,,,10,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,6,,2,3,,,,,,,3,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,6,,2,1,,,,,,,2,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,6,,1,1,,,,,,,3,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,6,,1,1,,,14,14,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,1.2,1,2,2,,,,,,,3,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,1.2,1,2,2,,,,,,,2,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,1.2,1,1,1,,,,,,,2,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,1.3,1,2,2,,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,3,2,1,1,0,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,3,1,3,2,3,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,3,1,2,3,1,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,2,3,1,2,1,2,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,3,2,2,1,2,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,1.2,1,1,2,,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,3,2,2,1,0,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,1,3,2,2,3,1,,,,,,1,0,0,0,1,4004,
304,10/12/1995,Serpis,BP,BP-4,bp-4-5,AC-44,1,3,3,1,2,2,2,,,,,,1,0,0,0,1,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,6,,2,,,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,6,,1,,,,,,,,16,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,6,,1,,,,,,,,22,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,2,3,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,2,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,3,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,"0
",,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,"0
",,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,2,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,1.2,1,2,1,,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,1.2,1,2,2,,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,1.2,2,2,1,,,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,2,2,,1,"0
",,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,2,1,,1,"0
",,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,4,2,,1,2,"2
",,,,,1,0,14.1,4.6,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,4,2,,2,0,1,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,5,2,,1,2,1,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,5,2,,1,3,1,,,,,1,0,7,2.5,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,5,2,,1,0,2,,,,,1,0,9.8,3,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,1,5,2,,1,0,2,,,,,1,0,6.5,2.4,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),2,3,5,2,,1,0,1,,,,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,1,0,,3.3,33,S,2,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,4,1,2,1,0,,3.3,33,S,2,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),2,3,3,1,1,1,0,,10.3,103,A,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,4,2,,1,0,1,8,8,A,,1,0,23.1,4.4,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,2,2,,14,14,S,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,2,1,2,,14,14,S,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,2,0,,14,14,S,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,1,1,1,2,,14,14,S,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,1,1,0,,14,14,S,,1,0,0,0,2,4004,
305,10/22/1995,Serpis,BP,BP-4,bp-4-5,AC-44 (06),1,2,3,2,2,1,0,,5,5,S,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,6,,3,,,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,6,,2,,,,,,,,3,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,1,6,,2,,,,,,,,3,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,6,,1,,,,,,,,5,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,1,6,,1,,,,,,,,4,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,2,3,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,2,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,2,3,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,2,1,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,3,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,1,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,1,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,1.2,1,2,1,,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,1.3,2,2,1,,,,,,,1,0,0,0,2,4004,
306,10/21/1995,Serpis,BP,BP-4,bp-4-17,AC-85,1,2,1.2,2,2,1,,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,1,6,,1,,,,,,,,4,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,6,,1,,,,,,,,7,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,2,2,2,0,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,1,3,1,2,3,1,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,1,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,1,1,3,1,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,2,1,1,1,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,1.2,1,2,1,,,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,4,1,,1,2,1,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,1,4,2,,1,0,1,,,,,1,0,13.1,1.6,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,4,2,,1,0,1,,,,,1,0,0,0,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,5,2,,1,0,1,,,,,1,0,10.7,2.7,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,2,5,2,,1,0,1,,,,,1,0,8,2.7,2,4004,
307,10/21/1995,Serpis,BP,BP-4,bp-4-13/14,,1,1,5,2,,1,3,1,,,,,1,0,7.8,2,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),2,3,6,,2,,,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,,6,,3,,,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,6,,2,3,,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,6,,1,1,,,,,,,5,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,1.3,1,2,3,,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,1.3,2,1,3,,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,2,3,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,2,3,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,1,2,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,2,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,3,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,3,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,3,1,1,2,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,1,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,5,2,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,1,1,1,1,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,3,2,1,1,3,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,4,2,2,2,2,1,,,,,1,0,15,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,1,4,2,2,2,0,1,15,15,S,,1,0,15,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,3,5,2,1,1,0,1,,,,,1,0,8,0,2,4004,
308,10/21/1995,Serpis,BP,BP-4,bp-4-6,AC-44 (04),1,2,5,2,1,1,0,2,,,,,1,0,7,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,6,,2,,,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,1,6,,2,,,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,6,,1,,,,,,,,3,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,3,6,,1,,,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,1,6,,1,,,,,,,,4,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,1,3,1,2,2,2,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,2,3,3,2,1,2,2,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,3,2,1,1,2,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,1,3,2,1,2,0,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,1,3,2,1,1,0,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,1.2,2,2,1,,,,,,,1,0,0,0,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,4,2,,1,2,1,,,,,1,0,15.5,4.5,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,4,2,,1,0,1,,,,,1,0,20.9,4.8,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,4,2,,1,0,1,,,,,1,0,17.3,5.1,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,4,2,,2,0,3,,,,,1,0,14.1,7.6,2,4004,
309,10/21/1995,Serpis,BP,BP-4,bp-4-11/12,,1,2,5,2,,1,0,1,15,15,S,,1,0,0,0,2,4004,
